,device,workload,metric,predictor,r2,max_error,mae,mape,medae,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-depthwise_conv2d-time-dTr:1722,cuda_980ti,depthwise_conv2d,time,dTr,0.5494043503451465,260.158,1.018039077471637,0.7319914998694591,0.0202627,0.00601671,260.158,1.7131124882868756,0.07340435000000001,1722
cuda_980ti-depthwise_conv2d-time-dTr:1968,cuda_980ti,depthwise_conv2d,time,dTr,0.5125132821606444,260.158,1.1227438318962724,0.7328577357915319,0.017705699999999998,0.00601671,260.158,1.737141612566057,0.07340435000000001,1968
cuda_980ti-depthwise_conv2d-time-dTr:2214,cuda_980ti,depthwise_conv2d,time,dTr,0.5558031477438937,260.158,0.995195556191248,0.5661384027968471,0.017980099999999995,0.00601671,260.158,1.7333445849954832,0.07340435000000001,2214
cuda_980ti-depthwise_conv2d-time-dTr:2460,cuda_980ti,depthwise_conv2d,time,dTr,0.5246607525627022,260.158,1.0827129867585088,0.8085880371704193,0.0156337,0.00601671,260.158,1.6662881339674795,0.07340435000000001,2460
cuda_980ti-depthwise_conv2d-power-dTr:246,cuda_980ti,depthwise_conv2d,power,dTr,0.4859753590152026,226.78,17.247611831442462,0.11546853099915676,10.062999999999988,81.842,226.78,151.44804878048777,156.48874999999998,246
cuda_980ti-depthwise_conv2d-power-dTr:492,cuda_980ti,depthwise_conv2d,power,dTr,0.6614425205075547,244.669,13.37879092382496,0.08934851237693714,6.75800000000001,81.842,244.669,150.60580487804881,156.48874999999998,492
cuda_980ti-depthwise_conv2d-power-dTr:738,cuda_980ti,depthwise_conv2d,power,dTr,0.7671851869962278,244.669,11.271221231766612,0.07470487078610806,5.716000000000008,81.842,244.669,150.2341111111111,156.48874999999998,738
cuda_980ti-depthwise_conv2d-power-dTr:984,cuda_980ti,depthwise_conv2d,power,dTr,0.7346308685801342,244.669,11.175123987034034,0.07569935212507402,4.921999999999997,81.842,244.669,149.66231300813007,156.48874999999998,984
cuda_980ti-depthwise_conv2d-power-dTr:1230,cuda_980ti,depthwise_conv2d,power,dTr,0.8284588931236898,244.669,8.774277147487846,0.05790922076902175,3.664500000000004,81.001,244.669,149.32562967479674,156.48874999999998,1230
cuda_980ti-depthwise_conv2d-power-dTr:1476,cuda_980ti,depthwise_conv2d,power,dTr,0.8362847722822607,233.524,8.754829011345219,0.058460102162551805,3.653500000000008,81.001,244.669,149.3871822493225,156.48874999999998,1476
cuda_980ti-depthwise_conv2d-power-dTr:1722,cuda_980ti,depthwise_conv2d,power,dTr,0.8590910005392762,236.298,8.237303079416533,0.05489603937950537,3.7809999999999917,81.001,244.669,149.53191724738676,156.48874999999998,1722
cuda_980ti-depthwise_conv2d-power-dTr:1968,cuda_980ti,depthwise_conv2d,power,dTr,0.8439172809733881,236.298,8.117129659643437,0.05507135185939692,3.4579999999999984,81.001,244.669,149.748824949187,156.48874999999998,1968
cuda_980ti-depthwise_conv2d-power-dTr:2214,cuda_980ti,depthwise_conv2d,power,dTr,0.8817475624223013,239.463,7.121691247974067,0.04815577616757519,3.2750000000000057,81.001,244.669,150.21177348690154,156.48874999999998,2214
cuda_980ti-depthwise_conv2d-power-dTr:2460,cuda_980ti,depthwise_conv2d,power,dTr,0.8822490796410319,239.463,6.969316045380874,0.04620575457287961,3.2750000000000057,81.001,244.784,150.1764430894309,156.48874999999998,2460
cuda_980ti-depthwise_conv2d-memory-dTr:246,cuda_980ti,depthwise_conv2d,memory,dTr,0.5456047540069393,2.84405517578125,0.05538094642676256,0.19168535659817332,0.00390625,0.09747314453125,2.84405517578125,0.1897776533917683,0.10699462890625,246
cuda_980ti-depthwise_conv2d-memory-dTr:492,cuda_980ti,depthwise_conv2d,memory,dTr,0.6080346130817402,2.84405517578125,0.04654875373531199,0.11382307694332025,0.0025634765625,0.09747314453125,2.84405517578125,0.18594385162601626,0.10699462890625,492
cuda_980ti-depthwise_conv2d-memory-dTr:738,cuda_980ti,depthwise_conv2d,memory,dTr,0.5709299323428174,3.07208251953125,0.051187821300141816,0.13457691999619417,0.001953125,0.09747314453125,3.07208251953125,0.1851224408240176,0.10699462890625,738
cuda_980ti-depthwise_conv2d-memory-dTr:984,cuda_980ti,depthwise_conv2d,memory,dTr,0.40899985255002824,3.28790283203125,0.054511418025729334,0.1396626279236404,0.00146484375,0.09747314453125,3.28790283203125,0.18548385496061992,0.10699462890625,984
cuda_980ti-depthwise_conv2d-memory-dTr:1230,cuda_980ti,depthwise_conv2d,memory,dTr,0.6151921398888264,2.15753173828125,0.04662630894195705,0.12017150441432752,0.0013427734375,0.09747314453125,3.28790283203125,0.18806797430767278,0.10699462890625,1230
cuda_980ti-depthwise_conv2d-memory-dTr:1476,cuda_980ti,depthwise_conv2d,memory,dTr,0.7792336239694354,2.59014892578125,0.03476293430915721,0.0809621399331793,0.0013427734375,0.09747314453125,3.28790283203125,0.18740480831321985,0.10699462890625,1476
cuda_980ti-depthwise_conv2d-memory-dTr:1722,cuda_980ti,depthwise_conv2d,memory,dTr,0.7886621408606328,2.59014892578125,0.03263095750607779,0.07083169659677298,0.001220703125,0.09747314453125,3.28790283203125,0.18484479348141697,0.10699462890625,1722
cuda_980ti-depthwise_conv2d-memory-dTr:1968,cuda_980ti,depthwise_conv2d,memory,dTr,0.7913390314024284,3.28790283203125,0.03255340229943274,0.06689921614746819,0.0010986328125,0.09747314453125,3.28790283203125,0.18680026666904853,0.10699462890625,1968
cuda_980ti-depthwise_conv2d-memory-dTr:2214,cuda_980ti,depthwise_conv2d,memory,dTr,0.8547962527146394,2.59014892578125,0.026258372796799028,0.05589033471393253,0.0009765625,0.09747314453125,3.28790283203125,0.18881228342719625,0.10699462890625,2214
cuda_980ti-depthwise_conv2d-memory-dTr:2460,cuda_980ti,depthwise_conv2d,memory,dTr,0.8366051343454355,2.47711181640625,0.027188046051965155,0.05599814425002766,0.0009765625,0.09747314453125,3.28790283203125,0.18821956975673274,0.10699462890625,2460
cuda_980ti-depthwise_conv2d-time-liR:246,cuda_980ti,depthwise_conv2d,time,liR,0.09025459087399335,11.437078287939185,2.5923287579615577,53.86233711719593,1.1835981597919718,0.00619323,74.35310000000001,1.5391525268699189,0.07340435000000001,246
cuda_980ti-depthwise_conv2d-time-liR:492,cuda_980ti,depthwise_conv2d,time,liR,0.07521939711893799,8.761832264194696,2.3063194026115372,37.96822392639726,0.9127731386712792,0.00614023,74.35310000000001,1.267493894613821,0.07340435000000001,492
cuda_980ti-depthwise_conv2d-time-liR:738,cuda_980ti,depthwise_conv2d,time,liR,0.14756855669426927,18.14681179551833,2.5635222451738042,52.73199396374503,1.17949929952357,0.0060282,160.006,1.4340169979539297,0.07340435000000001,738
cuda_980ti-depthwise_conv2d-time-liR:984,cuda_980ti,depthwise_conv2d,time,liR,0.1512148226044142,19.06029190495935,2.61462672359439,52.92838585367164,1.2128378049593496,0.0060282,160.006,1.4977919049593496,0.07340435000000001,984
cuda_980ti-depthwise_conv2d-time-liR:1230,cuda_980ti,depthwise_conv2d,time,liR,0.14996285399233777,20.303773135073172,2.655840592240049,54.72430862443122,1.1710187399268293,0.0060282,160.006,1.5166637600731707,0.07340435000000001,1230
cuda_980ti-depthwise_conv2d-time-liR:1476,cuda_980ti,depthwise_conv2d,time,liR,0.15552020512626996,22.105238647527102,2.759550873116501,56.96125144211992,1.2781466475271004,0.0060282,260.158,1.7653948975271003,0.07340435000000001,1476
cuda_980ti-depthwise_conv2d-time-liR:1722,cuda_980ti,depthwise_conv2d,time,liR,0.15397298234173518,23.209206238286875,2.7590232496255793,56.51804827911938,1.2295227382868756,0.00601671,260.158,1.7131124882868756,0.07340435000000001,1722
cuda_980ti-depthwise_conv2d-time-liR:1968,cuda_980ti,depthwise_conv2d,time,liR,0.15437450846744316,23.043782237566056,2.728249921961466,55.23600475944762,1.231380362566057,0.00601671,260.158,1.737141612566057,0.07340435000000001,1968
cuda_980ti-depthwise_conv2d-time-liR:2214,cuda_980ti,depthwise_conv2d,time,liR,0.15385769389646275,21.789985209995482,2.6834211432372728,54.00771415292442,1.186672290004517,0.00601671,260.158,1.7333445849954832,0.07340435000000001,2214
cuda_980ti-depthwise_conv2d-time-liR:2460,cuda_980ti,depthwise_conv2d,time,liR,0.151760679503817,21.05886625896748,2.6272773806986653,52.24909717958544,1.1273063202512705,0.00601671,260.158,1.6662881339674795,0.07340435000000001,2460
cuda_980ti-depthwise_conv2d-power-liR:246,cuda_980ti,depthwise_conv2d,power,liR,0.246435385119677,247.56954915154878,26.14237163507603,0.19762481831495537,23.75982596399436,81.842,226.78,151.44804878048777,156.48874999999998,246
cuda_980ti-depthwise_conv2d-power-liR:492,cuda_980ti,depthwise_conv2d,power,liR,0.32609842865350247,224.1038239205471,25.199482649436334,0.1883116482276785,23.60644473769871,81.842,244.669,150.60580487804881,156.48874999999998,492
cuda_980ti-depthwise_conv2d-power-liR:738,cuda_980ti,depthwise_conv2d,power,liR,0.32662967046495417,223.39217459045028,25.14835035619264,0.187399746587919,23.674879070370423,81.842,244.669,150.2341111111111,156.48874999999998,738
cuda_980ti-depthwise_conv2d-power-liR:984,cuda_980ti,depthwise_conv2d,power,liR,0.32286637074602076,225.84981300813007,25.23051349084851,0.18825259964055926,23.57368699186992,81.842,244.669,149.66231300813007,156.48874999999998,984
cuda_980ti-depthwise_conv2d-power-liR:1230,cuda_980ti,depthwise_conv2d,power,liR,0.3211394325752155,223.82562967479674,25.402178565341657,0.18925501513586268,23.63337032520326,81.001,244.669,149.32562967479674,156.48874999999998,1230
cuda_980ti-depthwise_conv2d-power-liR:1476,cuda_980ti,depthwise_conv2d,power,liR,0.3223793058722034,222.0746822493225,25.394049347192848,0.1891524241270123,23.99768224932251,81.001,244.669,149.3871822493225,156.48874999999998,1476
cuda_980ti-depthwise_conv2d-power-liR:1722,cuda_980ti,depthwise_conv2d,power,liR,0.32140021865743795,220.90691724738676,25.433543721768427,0.189626896125784,23.904917247386763,81.001,244.669,149.53191724738676,156.48874999999998,1722
cuda_980ti-depthwise_conv2d-power-liR:1968,cuda_980ti,depthwise_conv2d,power,liR,0.3224990168609144,222.826949949187,25.37245365575839,0.1889763407848296,23.825175050813016,81.001,244.669,149.748824949187,156.48874999999998,1968
cuda_980ti-depthwise_conv2d-power-liR:2214,cuda_980ti,depthwise_conv2d,power,liR,0.32205745633942584,222.39927348690154,25.357990172530144,0.18951071684743578,23.953273486901537,81.001,244.669,150.21177348690154,156.48874999999998,2214
cuda_980ti-depthwise_conv2d-power-liR:2460,cuda_980ti,depthwise_conv2d,power,liR,0.32406295164697296,223.2076930894309,25.31174522938326,0.1885355158668859,24.04944308943091,81.001,244.784,150.1764430894309,156.48874999999998,2460
cuda_980ti-depthwise_conv2d-memory-liR:246,cuda_980ti,depthwise_conv2d,memory,liR,0.32324698245306627,1.1317902194108211,0.1198712539593437,0.719083860715227,0.06962123860732453,0.09747314453125,2.84405517578125,0.1897776533917683,0.10699462890625,246
cuda_980ti-depthwise_conv2d-memory-liR:492,cuda_980ti,depthwise_conv2d,memory,liR,0.31997826943839036,1.003538361155821,0.11122859821039763,0.634086842716972,0.06187682548853379,0.09747314453125,2.84405517578125,0.18594385162601626,0.10699462890625,492
cuda_980ti-depthwise_conv2d-memory-liR:738,cuda_980ti,depthwise_conv2d,memory,liR,0.31843387232990916,0.9732086387481211,0.1105893873016934,0.6339048341463017,0.0620775415326002,0.09747314453125,3.07208251953125,0.1851224408240176,0.10699462890625,738
cuda_980ti-depthwise_conv2d-memory-liR:984,cuda_980ti,depthwise_conv2d,memory,liR,0.3168263694246657,0.9784526049606199,0.11227281440020792,0.6476277805486399,0.06213180417936992,0.09747314453125,3.28790283203125,0.18548385496061992,0.10699462890625,984
cuda_980ti-depthwise_conv2d-memory-liR:1230,cuda_980ti,depthwise_conv2d,memory,liR,0.3223437638336444,1.0099673883701727,0.11333839070369554,0.6588530888533258,0.06361729071392278,0.09747314453125,3.28790283203125,0.18806797430767278,0.10699462890625,1230
cuda_980ti-depthwise_conv2d-memory-liR:1476,cuda_980ti,depthwise_conv2d,memory,liR,0.32627950519217885,1.0248071520632198,0.11164642074078353,0.6442499688493654,0.06271726199928015,0.09747314453125,3.28790283203125,0.18740480831321985,0.10699462890625,1476
cuda_980ti-depthwise_conv2d-memory-liR:1722,cuda_980ti,depthwise_conv2d,memory,liR,0.3233378791869257,0.981475652856417,0.1085068901149445,0.615247725461697,0.05972307761233303,0.09747314453125,3.28790283203125,0.18484479348141697,0.10699462890625,1722
cuda_980ti-depthwise_conv2d-memory-liR:1968,cuda_980ti,depthwise_conv2d,memory,liR,0.32132243300452024,0.9633200420596735,0.10769229953683082,0.6071617807798324,0.05795505182529853,0.09747314453125,3.28790283203125,0.18680026666904853,0.10699462890625,1968
cuda_980ti-depthwise_conv2d-memory-liR:2214,cuda_980ti,depthwise_conv2d,memory,liR,0.32234616384109194,0.9716491974896962,0.10872550121659647,0.6166695948865508,0.05749508961967875,0.09747314453125,3.28790283203125,0.18881228342719625,0.10699462890625,2214
cuda_980ti-depthwise_conv2d-memory-liR:2460,cuda_980ti,depthwise_conv2d,memory,liR,0.322419454753579,0.9578728900692327,0.10661022004921458,0.5971142862483216,0.055925868584857735,0.09747314453125,3.28790283203125,0.18821956975673274,0.10699462890625,2460
cuda_980ti-depthwise_conv2d-time-kNN:246,cuda_980ti,depthwise_conv2d,time,kNN,0.10911526536419347,44.546228780151914,1.727301813859874,4.709089360844743,0.08182292441688788,0.00619323,74.35310000000001,1.5391525268699189,0.07340435000000001,246
cuda_980ti-depthwise_conv2d-time-kNN:492,cuda_980ti,depthwise_conv2d,time,kNN,0.16262209576578346,27.880943750024155,1.6685015718909713,4.951303268346903,0.06001281916405832,0.00614023,74.35310000000001,1.267493894613821,0.07340435000000001,492
cuda_980ti-depthwise_conv2d-time-kNN:738,cuda_980ti,depthwise_conv2d,time,kNN,0.21500973957785918,145.79250689332997,1.5875191096470642,2.938409100096578,0.059557432845833924,0.0060282,160.006,1.4340169979539297,0.07340435000000001,738
cuda_980ti-depthwise_conv2d-time-kNN:984,cuda_980ti,depthwise_conv2d,time,kNN,0.13214624859791435,141.16724741661787,1.6111832255360317,2.4163842209999555,0.049955045478504,0.0060282,160.006,1.4977919049593496,0.07340435000000001,984
cuda_980ti-depthwise_conv2d-time-kNN:1230,cuda_980ti,depthwise_conv2d,time,kNN,0.09104147991887712,140.3907953404275,1.6798384358808587,2.3533971522681085,0.051144277535098315,0.0060282,160.006,1.5166637600731707,0.07340435000000001,1230
cuda_980ti-depthwise_conv2d-time-kNN:1476,cuda_980ti,depthwise_conv2d,time,kNN,0.009267219609686794,136.9257760510978,1.7844330223609577,2.195917275927212,0.04480373905834194,0.0060282,260.158,1.7653948975271003,0.07340435000000001,1476
cuda_980ti-depthwise_conv2d-time-kNN:1722,cuda_980ti,depthwise_conv2d,time,kNN,0.17697423726640504,98.35081769035226,1.6434874763418752,1.8102671311003613,0.04581486212808269,0.00601671,260.158,1.7131124882868756,0.07340435000000001,1722
cuda_980ti-depthwise_conv2d-time-kNN:1968,cuda_980ti,depthwise_conv2d,time,kNN,0.14323058637668384,98.30464662762625,1.6847687079593652,1.7859269975321719,0.044809327018060126,0.00601671,260.158,1.737141612566057,0.07340435000000001,1968
cuda_980ti-depthwise_conv2d-time-kNN:2214,cuda_980ti,depthwise_conv2d,time,kNN,0.2114885359959764,69.07678434286012,1.5663813582329509,1.6649550746074915,0.037846425371726236,0.00601671,260.158,1.7333445849954832,0.07340435000000001,2214
cuda_980ti-depthwise_conv2d-time-kNN:2460,cuda_980ti,depthwise_conv2d,time,kNN,0.21282357020285836,69.09341322944181,1.5038411307610808,1.5579113560427238,0.03786981830346095,0.00601671,260.158,1.6662881339674795,0.07340435000000001,2460
cuda_980ti-depthwise_conv2d-power-kNN:246,cuda_980ti,depthwise_conv2d,power,kNN,0.4777635888604427,222.53878558510357,19.199281504497936,0.13371358934794098,14.23499134428576,81.842,226.78,151.44804878048777,156.48874999999998,246
cuda_980ti-depthwise_conv2d-power-kNN:492,cuda_980ti,depthwise_conv2d,power,kNN,0.5631552492757377,232.53978131499312,16.744684294237366,0.11532201648737271,11.298762155721988,81.842,244.669,150.60580487804881,156.48874999999998,492
cuda_980ti-depthwise_conv2d-power-kNN:738,cuda_980ti,depthwise_conv2d,power,kNN,0.6002678211009682,233.22428790024838,15.802954617762074,0.10844472667282506,10.557991014990165,81.842,244.669,150.2341111111111,156.48874999999998,738
cuda_980ti-depthwise_conv2d-power-kNN:984,cuda_980ti,depthwise_conv2d,power,kNN,0.614723495613172,233.22428790024802,15.197795678963946,0.1039889980551531,9.629288767875408,81.842,244.669,149.66231300813007,156.48874999999998,984
cuda_980ti-depthwise_conv2d-power-kNN:1230,cuda_980ti,depthwise_conv2d,power,kNN,0.6485380997774095,233.9174606935219,14.365489726958675,0.09732455674308602,9.116222087781296,81.001,244.669,149.32562967479674,156.48874999999998,1230
cuda_980ti-depthwise_conv2d-power-kNN:1476,cuda_980ti,depthwise_conv2d,power,kNN,0.6544510571858553,226.53400000000056,14.418296667018929,0.09745822813763516,9.598789760873046,81.001,244.669,149.3871822493225,156.48874999999998,1476
cuda_980ti-depthwise_conv2d-power-kNN:1722,cuda_980ti,depthwise_conv2d,power,kNN,0.6701831526206796,226.5339999999997,14.209475282876495,0.09674809435922285,9.796466079293154,81.001,244.669,149.53191724738676,156.48874999999998,1722
cuda_980ti-depthwise_conv2d-power-kNN:1968,cuda_980ti,depthwise_conv2d,power,kNN,0.6887342050740635,226.533999999999,13.719634007048583,0.09316380632147435,9.023965393731146,81.001,244.669,149.748824949187,156.48874999999998,1968
cuda_980ti-depthwise_conv2d-power-kNN:2214,cuda_980ti,depthwise_conv2d,power,kNN,0.7016885561863053,226.61128801843677,13.237052419792999,0.08992403524354803,8.137233350423045,81.001,244.669,150.21177348690154,156.48874999999998,2214
cuda_980ti-depthwise_conv2d-power-kNN:2460,cuda_980ti,depthwise_conv2d,power,kNN,0.7009538387342167,226.5734234449741,13.206445323401772,0.08911445082634535,8.340767211080731,81.001,244.784,150.1764430894309,156.48874999999998,2460
cuda_980ti-depthwise_conv2d-memory-kNN:246,cuda_980ti,depthwise_conv2d,memory,kNN,0.3805027408626911,2.6412041845244936,0.07000617648009065,0.21808528596732732,0.007460467942299404,0.09747314453125,2.84405517578125,0.1897776533917683,0.10699462890625,246
cuda_980ti-depthwise_conv2d-memory-kNN:492,cuda_980ti,depthwise_conv2d,memory,kNN,0.4218992974873854,2.616444047960724,0.060532868225605746,0.17754447786062405,0.006364061315984923,0.09747314453125,2.84405517578125,0.18594385162601626,0.10699462890625,492
